"names_tomatch","nest","fixed_best","min_fixed","partial_best","min_partial","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45"
"manambolosy","MG32304","manambolosy",0,"manambolosy",0,"manambolosy","antanambaobe","sandrakatsy","vanono","imorona","tanibe","antanambe","saromaona","andasibe i","ambodivoanio","antanananivo","ambodiampana","ambatoharanana","mananara avaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antanambe","MG32304","antanambe",0,"antanambe",0,"antanambe","antanambaobe","tanibe","antanananivo","andasibe i","sandrakatsy","vanono","imorona","manambolosy","saromaona","ambodiampana","ambodivoanio","ambatoharanana","mananara avaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mananara centre","MG32304","mananara avaratra",6,"mananara avaratra",5,"mananara avaratra","antanananivo","antanambaobe","sandrakatsy","antanambe","manambolosy","ambatoharanana","andasibe i","ambodiampana","tanibe","saromaona","vanono","ambodivoanio","imorona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"analampotsy","MG32304","manambolosy",6,"manambolosy",5,"manambolosy","sandrakatsy","antanambaobe","antanambe","antanananivo","saromaona","andasibe i","ambodiampana","vanono","ambodivoanio","imorona","tanibe","ambatoharanana","mananara avaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatoaranana","MG32304","ambatoharanana",1,"ambatoharanana",1,"ambatoharanana","ambodiampana","ambodivoanio","imorona","antanananivo","saromaona","antanambe","antanambaobe","sandrakatsy","tanibe","vanono","mananara avaratra","manambolosy","andasibe i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mananara","MG32304","antanambe",5,"mananara avaratra",0,"antanambe","vanono","imorona","tanibe","saromaona","antanambaobe","antanananivo","manambolosy","sandrakatsy","ambodiampana","ambatoharanana","andasibe i","mananara avaratra","ambodivoanio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"manambolosa","MG32304","manambolosy",1,"manambolosy",1,"manambolosy","imorona","antanambaobe","saromaona","vanono","sandrakatsy","tanibe","antanambe","andasibe i","ambodivoanio","antanananivo","ambodiampana","ambatoharanana","mananara avaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG32318","fotsialanana",NA,"fotsialanana",NA,"fotsialanana","antanifotsy","ambodiampana","soanierana ivongo","andapafito","ambahoabe","manompana","antenina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"manompana","MG32318","manompana",0,"manompana",0,"manompana","ambodiampana","antenina","andapafito","ambahoabe","fotsialanana","antanifotsy","soanierana ivongo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soanierana ivongo","MG32318","soanierana ivongo",0,"soanierana ivongo",0,"soanierana ivongo","fotsialanana","antanifotsy","andapafito","antenina","manompana","ambodiampana","ambahoabe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG41405","andranofasika",NA,"andranofasika",NA,"andranofasika","madirovalo","anjiajia","ambato ambarimay","ankijabe","tsaramandroso","ambondromamy","ankirihitra","andranomamy","manerinerina","sitampiky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambato boina","MG41405","ambato ambarimay",6,"ambato ambarimay",4,"ambato ambarimay","andranofasika","manerinerina","anjiajia","ambondromamy","madirovalo","ankijabe","ankirihitra","andranomamy","sitampiky","tsaramandroso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambondromamy","MG41405","ambondromamy",0,"ambondromamy",0,"ambondromamy","andranomamy","madirovalo","ambato ambarimay","ankijabe","andranofasika","anjiajia","tsaramandroso","manerinerina","ankirihitra","sitampiky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ankijabe","MG41405","ankijabe",0,"ankijabe",0,"ankijabe","anjiajia","ankirihitra","madirovalo","andranomamy","ambondromamy","manerinerina","sitampiky","andranofasika","tsaramandroso","ambato ambarimay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"madirovalo","MG41405","madirovalo",0,"madirovalo",0,"madirovalo","anjiajia","ankijabe","ambondromamy","andranomamy","ankirihitra","manerinerina","andranofasika","tsaramandroso","sitampiky","ambato ambarimay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambesisika","MG41405","anjiajia",7,"andranofasika",5,"anjiajia","ankirihitra","manerinerina","andranofasika","ankijabe","ambondromamy","sitampiky","madirovalo","andranomamy","ambato ambarimay","tsaramandroso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anjiajia","MG41405","anjiajia",0,"anjiajia",0,"anjiajia","ankijabe","ankirihitra","andranomamy","manerinerina","andranofasika","madirovalo","sitampiky","ambondromamy","tsaramandroso","ambato ambarimay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"port berger","MG42409","port berge",1,"port berge",1,"port berge","port berge ii","amparihy","leanja","marovato","ambanjabe","tsiningia","andranomeva","ambodivongo","tsaratanana i","tsarahasina","ambodisakoana","maevaranohely","ambodimahabibo","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG42409","andranomeva",NA,"andranomeva",NA,"andranomeva","amparihy","leanja","marovato","ambodimahabibo","ambodivongo","port berge","ambanjabe","tsaratanana i","tsarahasina","tsiningia","ambodisakoana","tsinjomitondraka","maevaranohely","port berge ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"port berger i","MG42409","port berge ii",2,"port berge ii",1,"port berge ii","port berge","tsaratanana i","andranomeva","amparihy","leanja","marovato","ambanjabe","tsarahasina","tsiningia","ambodivongo","ambodisakoana","maevaranohely","ambodimahabibo","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boriziny","MG42409","amparihy",6,"ambodivongo",4,"amparihy","marovato","ambodivongo","tsiningia","leanja","port berge","tsarahasina","ambanjabe","ambodisakoana","andranomeva","ambodimahabibo","tsaratanana i","maevaranohely","port berge ii","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"leanja","MG42409","leanja",0,"leanja",0,"leanja","ambanjabe","amparihy","marovato","tsiningia","andranomeva","tsarahasina","ambodivongo","port berge","tsaratanana i","maevaranohely","ambodisakoana","port berge ii","ambodimahabibo","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boriziny (pt-berger)","MG42409","port berge",12,"port berge",12,"port berge","port berge ii","tsiningia","tsinjomitondraka","ambodivongo","ambanjabe","andranomeva","amparihy","marovato","ambodimahabibo","leanja","tsaratanana i","ambodisakoana","maevaranohely","tsarahasina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"port berge i","MG42409","port berge ii",1,"port berge ii",0,"port berge ii","port berge","tsaratanana i","andranomeva","amparihy","leanja","marovato","ambanjabe","tsiningia","ambodivongo","tsarahasina","maevaranohely","ambodimahabibo","ambodisakoana","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tsiningia","MG42409","tsiningia",0,"tsiningia",0,"tsiningia","leanja","tsarahasina","andranomeva","amparihy","marovato","ambodivongo","ambanjabe","tsaratanana i","tsinjomitondraka","port berge","ambodisakoana","port berge ii","ambodimahabibo","maevaranohely",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amparihy","MG42409","amparihy",0,"amparihy",0,"amparihy","ambanjabe","leanja","marovato","ambodivongo","tsarahasina","maevaranohely","andranomeva","tsiningia","ambodimahabibo","port berge","ambodisakoana","tsaratanana i","port berge ii","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"port berge","MG42409","port berge",0,"port berge",0,"port berge","port berge ii","marovato","ambanjabe","andranomeva","amparihy","leanja","ambodivongo","tsarahasina","tsiningia","tsaratanana i","ambodisakoana","maevaranohely","ambodimahabibo","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tsaratanana","MG42409","tsaratanana i",2,"tsaratanana i",0,"tsaratanana i","tsarahasina","tsiningia","andranomeva","leanja","marovato","ambanjabe","amparihy","ambodisakoana","port berge","tsinjomitondraka","maevaranohely","ambodivongo","ambodimahabibo","port berge ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boriziny ii","MG42409","tsiningia",7,"port berge ii",6,"tsiningia","port berge ii","amparihy","ambodivongo","port berge","leanja","marovato","ambodimahabibo","ambanjabe","tsaratanana i","ambodisakoana","andranomeva","tsarahasina","maevaranohely","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tsiningeha","MG42409","tsiningia",2,"tsiningia",2,"tsiningia","andranomeva","leanja","tsarahasina","amparihy","ambanjabe","tsinjomitondraka","marovato","ambodivongo","port berge","tsaratanana i","ambodisakoana","maevaranohely","port berge ii","ambodimahabibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tsinengea","MG42409","tsiningia",2,"tsiningia",2,"tsiningia","leanja","andranomeva","port berge","ambanjabe","tsarahasina","amparihy","marovato","ambodivongo","tsaratanana i","tsinjomitondraka","port berge ii","ambodisakoana","maevaranohely","ambodimahabibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ampasimatera","MG42409","amparihy",7,"ambodimahabibo",6,"amparihy","ambanjabe","andranomeva","marovato","ambodisakoana","ambodimahabibo","ambodivongo","tsarahasina","tsiningia","leanja","port berge","maevaranohely","tsaratanana i","tsinjomitondraka","port berge ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boriziny rv","MG42409","tsiningia",8,"ambodivongo",7,"tsiningia","amparihy","ambodivongo","port berge","andranomeva","leanja","marovato","ambanjabe","ambodisakoana","port berge ii","ambodimahabibo","tsaratanana i","tsarahasina","maevaranohely","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boriziny (pt-berger) i","MG42409","port berge ii",13,"port berge ii",12,"port berge ii","port berge","tsiningia","tsinjomitondraka","ambodivongo","ambanjabe","tsaratanana i","andranomeva","amparihy","marovato","ambodimahabibo","leanja","tsarahasina","ambodisakoana","maevaranohely",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambanjabe","MG42409","ambanjabe",0,"ambanjabe",0,"ambanjabe","leanja","amparihy","marovato","andranomeva","ambodivongo","ambodisakoana","ambodimahabibo","port berge","tsaratanana i","tsiningia","tsarahasina","maevaranohely","port berge ii","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambondrosoa","MG42409","ambodivongo",6,"ambodisakoana",4,"ambodivongo","ambanjabe","ambodisakoana","andranomeva","amparihy","marovato","leanja","ambodimahabibo","tsiningia","tsarahasina","port berge","tsinjomitondraka","maevaranohely","tsaratanana i","port berge ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andranomeva","MG42409","andranomeva",0,"andranomeva",0,"andranomeva","maevaranohely","leanja","ambanjabe","tsarahasina","amparihy","marovato","tsiningia","ambodisakoana","ambodivongo","port berge","tsaratanana i","ambodimahabibo","port berge ii","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tsarahasina","MG42409","tsarahasina",0,"tsarahasina",0,"tsarahasina","tsaratanana i","tsiningia","andranomeva","amparihy","marovato","leanja","ambodimahabibo","port berge","ambanjabe","ambodisakoana","maevaranohely","ambodivongo","tsinjomitondraka","port berge ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amboditsakoa","MG42409","ambodisakoana",3,"ambodisakoana",1,"ambodisakoana","ambodivongo","ambodimahabibo","marovato","ambanjabe","amparihy","andranomeva","leanja","tsarahasina","tsiningia","port berge","tsinjomitondraka","tsaratanana i","maevaranohely","port berge ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambodisakoana","MG42409","ambodisakoana",0,"ambodisakoana",0,"ambodisakoana","ambodivongo","ambodimahabibo","ambanjabe","andranomeva","marovato","amparihy","tsarahasina","leanja","tsaratanana i","tsiningia","maevaranohely","port berge","tsinjomitondraka","port berge ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amboditsakoana","MG42409","ambodisakoana",1,"ambodisakoana",1,"ambodisakoana","ambodivongo","ambodimahabibo","ambanjabe","andranomeva","marovato","amparihy","tsaratanana i","tsarahasina","tsinjomitondraka","leanja","port berge","tsiningia","maevaranohely","port berge ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andrevorevo","MG42409","andranomeva",4,"andranomeva",4,"andranomeva","marovato","ambodivongo","amparihy","port berge","ambanjabe","maevaranohely","leanja","tsarahasina","ambodimahabibo","tsiningia","ambodisakoana","port berge ii","tsaratanana i","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"manjabe","MG42409","ambanjabe",2,"ambanjabe",1,"ambanjabe","leanja","marovato","amparihy","andranomeva","port berge","tsiningia","tsarahasina","maevaranohely","ambodivongo","tsaratanana i","ambodisakoana","ambodimahabibo","port berge ii","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambodisapanana","MG42409","ambodisakoana",3,"ambodisakoana",3,"ambodisakoana","ambodimahabibo","ambodivongo","ambanjabe","andranomeva","amparihy","tsaratanana i","tsarahasina","leanja","marovato","tsiningia","tsinjomitondraka","maevaranohely","port berge","port berge ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antanambao iobaka","MG42409","andranomeva",12,"tsaratanana i",9,"andranomeva","ambodivongo","ambanjabe","tsaratanana i","tsarahasina","ambodisakoana","tsinjomitondraka","amparihy","marovato","ambodimahabibo","leanja","tsiningia","maevaranohely","port berge ii","port berge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"marovato","MG42409","marovato",0,"marovato",0,"marovato","amparihy","leanja","ambodivongo","ambanjabe","tsarahasina","andranomeva","port berge","tsiningia","ambodisakoana","maevaranohely","ambodimahabibo","tsaratanana i","port berge ii","tsinjomitondraka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG44402","besalampy",NA,"besalampy",NA,"besalampy","ampako","marovoay sud","soanenga","bekodoka","ambolodia sud","ankasakasa tsibiray","mahabe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ankorabato","MG44402","ampako",7,"ankasakasa tsibiray",5,"ampako","bekodoka","mahabe","besalampy","soanenga","marovoay sud","ambolodia sud","ankasakasa tsibiray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antanamary","MG51503","tanamary",2,"tanamary",2,"tanamary","fanjakana","mandronarivo","sakena","bemavo","behisatsy","marerano","beroroha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG51503","mandronarivo",NA,"mandronarivo",NA,"mandronarivo","tanamary","sakena","beroroha","bemavo","fanjakana","behisatsy","marerano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beroroha","MG51503","beroroha",0,"beroroha",0,"beroroha","bemavo","marerano","sakena","behisatsy","tanamary","fanjakana","mandronarivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG51504","antanimieva",NA,"antanimieva",NA,"antanimieva","basibasy","cu morombe","befandefa","ambahikily","antongo vaovao","nosy ambositra","befandriana sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"morombe","MG51504","cu morombe",3,"cu morombe",0,"cu morombe","basibasy","befandefa","antanimieva","ambahikily","nosy ambositra","antongo vaovao","befandriana sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG51505","ankazoabo sud",NA,"ankazoabo sud",NA,"ankazoabo sud","fotivolo","tandrano","andranomafana","berenty","ilemby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fenoarivo atsinanana","MG32305","fenerive est",12,"fenerive est",12,"fenerive est","ambatoharanana","miorimivalana","antsiatsiaka","saranambana","ampasina maningory","ambodimanga ii","vohilengo","ampasimbe manantsatrana","vohipeno","mahanoro","mahambo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG32305","fenerive est",NA,"fenerive est",NA,"fenerive est","ambodimanga ii","mahambo","ampasina maningory","ambatoharanana","vohilengo","saranambana","ampasimbe manantsatrana","miorimivalana","vohipeno","antsiatsiaka","mahanoro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fenoarivo atsinana","MG32305","fenerive est",10,"fenerive est",10,"fenerive est","antsiatsiaka","ambatoharanana","miorimivalana","saranambana","ampasina maningory","vohipeno","ambodimanga ii","vohilengo","ampasimbe manantsatrana","mahanoro","mahambo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fenoarivo atsinanana rv","MG32305","fenerive est",15,"fenerive est",15,"fenerive est","ambatoharanana","miorimivalana","antsiatsiaka","ambodimanga ii","ampasina maningory","saranambana","ampasimbe manantsatrana","vohilengo","vohipeno","mahanoro","mahambo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ampasimbe manatsatrana","MG32305","ampasimbe manantsatrana",1,"ampasimbe manantsatrana",1,"ampasimbe manantsatrana","ampasina maningory","ambatoharanana","antsiatsiaka","ambodimanga ii","saranambana","miorimivalana","fenerive est","mahanoro","mahambo","vohilengo","vohipeno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fenerive ville","MG32305","fenerive est",5,"fenerive est",4,"fenerive est","miorimivalana","antsiatsiaka","vohilengo","vohipeno","ambodimanga ii","saranambana","mahambo","ambatoharanana","mahanoro","ampasina maningory","ampasimbe manantsatrana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","MG32305","mahambo",7,"fenerive est",0,"mahambo","vohipeno","mahanoro","vohilengo","saranambana","fenerive est","antsiatsiaka","miorimivalana","ambodimanga ii","ambatoharanana","ampasina maningory","ampasimbe manantsatrana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambodimanga ii","MG32305","ambodimanga ii",0,"ambodimanga ii",0,"ambodimanga ii","ambatoharanana","vohilengo","miorimivalana","mahambo","saranambana","vohipeno","antsiatsiaka","mahanoro","ampasina maningory","fenerive est","ampasimbe manantsatrana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG32315","vavatenina",NA,"vavatenina",NA,"vavatenina","maromitety","ambohibe","ampasimazava","anjahambe","ambatoharanana","andasibe","miarinarivo","sahatavy","ambodimangavalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sahatavy","MG32315","sahatavy",0,"sahatavy",0,"sahatavy","vavatenina","maromitety","anjahambe","andasibe","ambohibe","ampasimazava","miarinarivo","ambatoharanana","ambodimangavalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amparafaravola","MG33312","amparafaravola",0,"amparafaravola",0,"amparafaravola","ampasikely","ambohitrarivo","amboavory","ambohimandroso","ambatomainty","anororo","ambohijanahary","andilana nord","ambodimanga","sahamamy","morarano chrome","ranomainty","beanana","vohitsara","tanambe","andrebakely sud","vohimena","andrebakely nord","bedidy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
