"names_tomatch","nest","fixed_best","min_fixed","partial_best","min_partial","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45"
"ambohibola","MG12108","soamalaza mahatsinjo",17,"mahazoarivo avarabohitra",4,"soamalaza mahatsinjo","mahazoarivo avarabohitra","antsenakely andraikiba","ampatana mandriankeniheny","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rga","MG12108","soamalaza mahatsinjo",19,"antsenakely andraikiba",1,"soamalaza mahatsinjo","antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avaratra","MG12108","soamalaza mahatsinjo",16,"mahazoarivo avarabohitra",3,"soamalaza mahatsinjo","mahazoarivo avarabohitra","antsenakely andraikiba","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amg","MG12108","soamalaza mahatsinjo",18,"ampatana mandriankeniheny",1,"soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"akilambe","MG12108","soamalaza mahatsinjo",16,"manodidina ny gara ambilombe",3,"soamalaza mahatsinjo","antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soamalazam/tsinjo","MG12108","soamalaza mahatsinjo",4,"soamalaza mahatsinjo",4,"soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m/na gare ambilobe","MG12108","manodidina ny gara ambilombe",12,"manodidina ny gara ambilombe",5,"manodidina ny gara ambilombe","antsenakely andraikiba","soamalaza mahatsinjo","mahazoarivo avarabohitra","ampatana mandriankeniheny","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatomena","MG12108","soamalaza mahatsinjo",15,"ampatana mandriankeniheny",4,"soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antanambao velo","MG12108","soamalaza mahatsinjo",14,"manodidina ny gara ambilombe",8,"soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"at/kely adraikiba","MG12108","antsenakely andraikiba",6,"antsenakely andraikiba",3,"antsenakely andraikiba","soamalaza mahatsinjo","ampatana mandriankeniheny","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amblanibe","MG12108","soamalaza mahatsinjo",15,"manodidina ny gara ambilombe",4,"soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soamalza","MG12108","soamalaza mahatsinjo",12,"soamalaza mahatsinjo",1,"soamalaza mahatsinjo","antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"somalaza","MG12108","soamalaza mahatsinjo",12,"soamalaza mahatsinjo",1,"soamalaza mahatsinjo","antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m/didina gare  am/be","MG12108","manodidina ny gara ambilombe",13,"manodidina ny gara ambilombe",9,"manodidina ny gara ambilombe","soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a/kely adraikiba","MG12108","antsenakely andraikiba",7,"antsenakely andraikiba",2,"antsenakely andraikiba","soamalaza mahatsinjo","ampatana mandriankeniheny","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andraikiba","MG12108","antsenakely andraikiba",12,"antsenakely andraikiba",0,"antsenakely andraikiba","soamalaza mahatsinjo","ampatana mandriankeniheny","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ma/na gare am/be","MG12108","soamalaza mahatsinjo",15,"manodidina ny gara ambilombe",6,"soamalaza mahatsinjo","manodidina ny gara ambilombe","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"an/kely andraikiba","MG12108","antsenakely andraikiba",5,"antsenakely andraikiba",2,"antsenakely andraikiba","ampatana mandriankeniheny","soamalaza mahatsinjo","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mhazoarivo nord","MG12108","mahazoarivo avarabohitra",11,"mahazoarivo avarabohitra",5,"mahazoarivo avarabohitra","soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambonandrefana","MG12108","antsenakely andraikiba",15,"ampatana mandriankeniheny",7,"antsenakely andraikiba","ampatana mandriankeniheny","soamalaza mahatsinjo","mahazoarivo avarabohitra","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ankazomiriotra ","MG12108","soamalaza mahatsinjo",16,"manodidina ny gara ambilombe",8,"soamalaza mahatsinjo","mahazoarivo avarabohitra","antsenakely andraikiba","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ankazomiriotra ii","MG12108","antsenakely andraikiba",16,"manodidina ny gara ambilombe",10,"antsenakely andraikiba","soamalaza mahatsinjo","mahazoarivo avarabohitra","ampatana mandriankeniheny","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a/be avartra","MG12108","mahazoarivo avarabohitra",15,"antsirabe afovoany atsinanana",6,"mahazoarivo avarabohitra","antsenakely andraikiba","soamalaza mahatsinjo","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a/droso","MG12108","soamalaza mahatsinjo",17,"antsenakely andraikiba",4,"soamalaza mahatsinjo","antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
" atanifotsy","MG12108","soamalaza mahatsinjo",16,"antsenakely andraikiba",7,"soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"an/na","MG12108","antsenakely andraikiba",18,"antsirabe afovoany atsinanana",1,"antsenakely andraikiba","soamalaza mahatsinjo","ampatana mandriankeniheny","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"an/be avaratra","MG12108","antsenakely andraikiba",14,"mahazoarivo avarabohitra",7,"antsenakely andraikiba","mahazoarivo avarabohitra","soamalaza mahatsinjo","antsirabe afovoany atsinanana","ampatana mandriankeniheny","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atsenakely adraikiba","MG12108","antsenakely andraikiba",2,"antsenakely andraikiba",2,"antsenakely andraikiba","mahazoarivo avarabohitra","soamalaza mahatsinjo","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mahazoarivoa/tra","MG12108","mahazoarivo avarabohitra",9,"mahazoarivo avarabohitra",3,"mahazoarivo avarabohitra","soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antanimandry","MG12108","antsenakely andraikiba",14,"ampatana mandriankeniheny",4,"antsenakely andraikiba","ampatana mandriankeniheny","soamalaza mahatsinjo","mahazoarivo avarabohitra","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a/fotsy","MG12108","soamalaza mahatsinjo",17,"antsenakely andraikiba",4,"soamalaza mahatsinjo","antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mhazoarivo a/tra","MG12108","mahazoarivo avarabohitra",9,"mahazoarivo avarabohitra",3,"mahazoarivo avarabohitra","soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mi/dro","MG12108","soamalaza mahatsinjo",18,"ampatana mandriankeniheny",3,"soamalaza mahatsinjo","antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sahatsiho","MG12108","soamalaza mahatsinjo",12,"soamalaza mahatsinjo",3,"soamalaza mahatsinjo","antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a/ndroso","MG12108","soamalaza mahatsinjo",17,"antsenakely andraikiba",4,"soamalaza mahatsinjo","antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antsirabe a/tr","MG12108","antsenakely andraikiba",13,"antsirabe afovoany atsinanana",3,"antsenakely andraikiba","soamalaza mahatsinjo","antsirabe afovoany atsinanana","mahazoarivo avarabohitra","ampatana mandriankeniheny","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambilanaimbe","MG12108","antsenakely andraikiba",15,"manodidina ny gara ambilombe",4,"antsenakely andraikiba","soamalaza mahatsinjo","ampatana mandriankeniheny","manodidina ny gara ambilombe","mahazoarivo avarabohitra","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a/keli andraikiba","MG12108","antsenakely andraikiba",7,"antsenakely andraikiba",2,"antsenakely andraikiba","ampatana mandriankeniheny","soamalaza mahatsinjo","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antsirabe afoavoany","MG12108","antsirabe afovoany atsinanana",12,"antsirabe afovoany atsinanana",1,"antsirabe afovoany atsinanana","antsenakely andraikiba","soamalaza mahatsinjo","mahazoarivo avarabohitra","ampatana mandriankeniheny","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambalambe","MG12108","soamalaza mahatsinjo",15,"manodidina ny gara ambilombe",2,"soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antanamandry","MG12108","antsenakely andraikiba",13,"ampatana mandriankeniheny",3,"antsenakely andraikiba","ampatana mandriankeniheny","soamalaza mahatsinjo","mahazoarivo avarabohitra","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fiadanana","MG12108","soamalaza mahatsinjo",16,"antsirabe afovoany atsinanana",3,"soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avarabohitrra","MG12108","mahazoarivo avarabohitra",13,"mahazoarivo avarabohitra",1,"mahazoarivo avarabohitra","soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambanio","MG12108","soamalaza mahatsinjo",15,"manodidina ny gara ambilombe",3,"soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amahazoarivo aarabohitra","MG12108","mahazoarivo avarabohitra",2,"mahazoarivo avarabohitra",2,"mahazoarivo avarabohitra","soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antenakely","MG12108","antsenakely andraikiba",12,"antsenakely andraikiba",1,"antsenakely andraikiba","ampatana mandriankeniheny","soamalaza mahatsinjo","mahazoarivo avarabohitra","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mahazoavivo avarabohitra","MG12108","mahazoarivo avarabohitra",1,"mahazoarivo avarabohitra",1,"mahazoarivo avarabohitra","antsenakely andraikiba","soamalaza mahatsinjo","ampatana mandriankeniheny","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antanofotsy","MG12108","soamalaza mahatsinjo",16,"antsenakely andraikiba",7,"soamalaza mahatsinjo","antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belazao","MG12108","soamalaza mahatsinjo",15,"soamalaza mahatsinjo",3,"soamalaza mahatsinjo","antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sahamivotry","MG12108","soamalaza mahatsinjo",15,"mahazoarivo avarabohitra",6,"soamalaza mahatsinjo","mahazoarivo avarabohitra","antsenakely andraikiba","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"abtsenakely andrakiba","MG12108","antsenakely andraikiba",2,"antsenakely andraikiba",2,"antsenakely andraikiba","mahazoarivo avarabohitra","ampatana mandriankeniheny","soamalaza mahatsinjo","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avarabohitra mahazoarivo","MG12108","soamalaza mahatsinjo",15,"mahazoarivo avarabohitra",12,"soamalaza mahatsinjo","mahazoarivo avarabohitra","antsenakely andraikiba","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"est gare","MG12108","soamalaza mahatsinjo",18,"manodidina ny gara ambilombe",4,"soamalaza mahatsinjo","antsenakely andraikiba","ampatana mandriankeniheny","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a/kelyn andraikiba","MG12108","antsenakely andraikiba",7,"antsenakely andraikiba",2,"antsenakely andraikiba","ampatana mandriankeniheny","soamalaza mahatsinjo","mahazoarivo avarabohitra","manodidina ny gara ambilombe","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a/be nord","MG12108","antsenakely andraikiba",17,"antsirabe afovoany atsinanana",5,"antsenakely andraikiba","soamalaza mahatsinjo","mahazoarivo avarabohitra","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"manododona ny gara","MG12108","manodidina ny gara ambilombe",12,"manodidina ny gara ambilombe",2,"manodidina ny gara ambilombe","antsenakely andraikiba","mahazoarivo avarabohitra","soamalaza mahatsinjo","ampatana mandriankeniheny","antsirabe afovoany atsinanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antsaha","MG12108","antsenakely andraikiba",16,"antsenakely andraikiba",2,"antsenakely andraikiba","soamalaza mahatsinjo","mahazoarivo avarabohitra","ampatana mandriankeniheny","antsirabe afovoany atsinanana","manodidina ny gara ambilombe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
